Id,Label,Latitude,Longitude,Densidade,Tipo
"-7.0_-114.0","-7.0_-114.0",-6.5500,-113.6200,0.000000,"Intermediario"
"35.0_141.0","35.0_141.0",35.6027,141.5522,0.628989,"Intermediario"
"25.0_-128.0","25.0_-128.0",25.5300,-127.1100,0.006840,"Intermediario"
"24.0_-78.0","24.0_-78.0",24.1000,-77.0300,0.002200,"Intermediario"
"34.0_-147.0","34.0_-147.0",34.0900,-146.6000,0.470000,"Intermediario"
"30.0_-43.0","30.0_-43.0",30.5189,-42.0936,0.132000,"Intermediario"
"59.0_-10.0","59.0_-10.0",59.9334,-9.3603,8.500000,"Intermediario"
"19.0_-62.0","19.0_-62.0",19.2400,-61.1650,0.006500,"Intermediario"
"-5.0_-108.0","-5.0_-108.0",-4.6700,-107.6400,0.000000,"Intermediario"
"-11.0_-144.0","-11.0_-144.0",-10.4400,-143.5429,0.000501,"Intermediario"
"20.0_-86.0","20.0_-86.0",20.0100,-85.0800,0.015100,"Intermediario"
"37.0_-74.0","37.0_-74.0",37.7650,-73.4550,0.000000,"Intermediario"
"17.0_-116.0","17.0_-116.0",17.6400,-115.0800,0.001070,"Intermediario"
"14.0_-114.0","14.0_-114.0",14.2800,-113.5900,0.000000,"Intermediario"
"0.0_-90.0","0.0_-90.0",0.0700,-89.7900,0.000000,"Intermediario"
"34.0_-35.0","34.0_-35.0",34.4452,-34.4855,0.101000,"Intermediario"
"25.0_-84.0","25.0_-84.0",25.1638,-83.7613,0.002925,"Intermediario"
"36.0_-68.0","36.0_-68.0",36.5250,-67.5750,0.012950,"Intermediario"
"-34.0_-83.0","-34.0_-83.0",-33.1071,-82.3870,0.000000,"Intermediario"
"30.0_-138.0","30.0_-138.0",30.9954,-137.3145,0.428800,"Intermediario"
"32.0_-126.0","32.0_-126.0",32.3087,-125.2308,0.074000,"Intermediario"
"40.0_-61.0","40.0_-61.0",40.7800,-60.2500,0.000000,"Intermediario"
"31.0_-57.0","31.0_-57.0",31.5250,-56.9250,0.050150,"Intermediario"
"37.0_-141.0","37.0_-141.0",37.5786,-140.6163,0.385600,"Intermediario"
"41.0_-132.0","41.0_-132.0",41.9800,-132.0000,0.003800,"Intermediario"
"40.0_8.0","40.0_8.0",40.4919,8.2682,0.027000,"Intermediario"
"8.0_-163.0","8.0_-163.0",8.4380,-162.3500,0.004166,"Intermediario"
"-7.0_95.0","-7.0_95.0",-6.0231,95.1541,0.143000,"Intermediario"
"14.0_-64.0","14.0_-64.0",14.1657,-63.5429,0.003400,"Intermediario"
"10.0_-142.0","10.0_-142.0",10.8800,-141.1100,0.003080,"Intermediario"
"16.0_-151.0","16.0_-151.0",16.3533,-150.7400,0.018287,"Intermediario"
"3.0_-124.0","3.0_-124.0",3.9750,-123.3250,0.000000,"Intermediario"
"32.0_-76.0","32.0_-76.0",32.3850,-75.4000,0.010050,"Intermediario"
"36.0_21.0","36.0_21.0",36.6830,21.6650,0.539000,"Intermediario"
"28.0_-119.0","28.0_-119.0",28.6600,-118.3050,0.000000,"Intermediario"
"71.0_61.0","71.0_61.0",71.3828,61.1794,0.000000,"Intermediario"
"-15.0_-149.0","-15.0_-149.0",-14.4150,-148.6000,0.000000,"Intermediario"
"-52.0_6.0","-52.0_6.0",-51.0480,6.9937,0.000000,"Intermediario"
"27.0_-60.0","27.0_-60.0",27.5900,-59.5170,0.041424,"Intermediario"
"69.0_49.0","69.0_49.0",69.4582,49.2356,0.000000,"Intermediario"
"31.0_-156.0","31.0_-156.0",31.8500,-155.8400,0.096900,"Intermediario"
"17.0_-103.0","17.0_-103.0",17.2500,-102.6200,0.008640,"Intermediario"
"24.0_-158.0","24.0_-158.0",24.7050,-157.5350,0.016350,"Intermediario"
"24.0_-65.0","24.0_-65.0",24.3733,-64.7200,0.117667,"Intermediario"
"4.0_-160.0","4.0_-160.0",4.0700,-159.7600,0.000000,"Intermediario"
"28.0_175.0","28.0_175.0",28.4783,175.3150,0.148000,"Intermediario"
"27.0_-178.0","27.0_-178.0",27.5500,-177.0300,0.027000,"Intermediario"
"-24.0_170.0","-24.0_170.0",-23.7586,170.5256,0.000000,"Intermediario"
"-8.0_94.0","-8.0_94.0",-7.9668,94.9486,0.051200,"Intermediario"
"9.0_-146.0","9.0_-146.0",9.0100,-145.5200,0.000000,"Intermediario"
"42.0_-146.0","42.0_-146.0",42.1500,-145.3400,0.029900,"Intermediario"
"-62.0_117.0","-62.0_117.0",-61.9637,117.2831,0.045900,"Intermediario"
"45.0_-148.0","45.0_-148.0",45.0267,-147.7433,0.000443,"Intermediario"
"-25.0_105.0","-25.0_105.0",-24.2042,105.9532,0.064700,"Intermediario"
"-58.0_-8.0","-58.0_-8.0",-57.5044,-7.0140,0.000000,"Intermediario"
"14.0_-158.0","14.0_-158.0",14.5267,-157.5600,0.003515,"Intermediario"
"-13.0_-152.0","-13.0_-152.0",-12.4100,-151.2100,0.000000,"Intermediario"
"11.0_-156.0","11.0_-156.0",11.1100,-155.7000,0.002160,"Intermediario"
"-53.0_-48.0","-53.0_-48.0",-52.3936,-47.9570,0.003000,"Intermediario"
"39.0_-70.0","39.0_-70.0",39.5987,-69.5018,0.009581,"Intermediario"
"37.0_-154.0","37.0_-154.0",37.1200,-153.5500,0.127000,"Intermediario"
"72.0_140.0","72.0_140.0",72.5677,140.3557,0.000000,"Intermediario"
"25.0_-115.0","25.0_-115.0",25.6500,-114.4275,0.002243,"Intermediario"
"19.0_-75.0","19.0_-75.0",19.2677,-74.4838,0.005031,"Intermediario"
"-25.0_-8.0","-25.0_-8.0",-24.3825,-7.2670,0.096800,"Intermediario"
"35.0_-148.0","35.0_-148.0",35.6912,-147.6655,0.382000,"Intermediario"
"-34.0_-2.0","-34.0_-2.0",-33.2157,-1.2692,0.121000,"Intermediario"
"35.0_-36.0","35.0_-36.0",35.6729,-35.0237,0.022800,"Intermediario"
"11.0_-69.0","11.0_-69.0",11.8780,-68.1220,0.004530,"Intermediario"
"-2.0_-141.0","-2.0_-141.0",-1.7500,-140.2800,0.000000,"Intermediario"
"20.0_-73.0","20.0_-73.0",20.4489,-72.4578,0.010971,"Intermediario"
"30.0_-56.0","30.0_-56.0",30.4500,-55.7000,0.166800,"Intermediario"
"47.0_-57.0","47.0_-57.0",47.2567,-56.3167,0.001650,"Intermediario"
"20.0_-107.0","20.0_-107.0",20.3186,-106.4914,0.001777,"Intermediario"
"-17.0_-24.0","-17.0_-24.0",-16.9837,-23.7325,0.010500,"Intermediario"
"20.0_125.0","20.0_125.0",20.9944,125.9808,0.075200,"Intermediario"
"34.0_-121.0","34.0_-121.0",34.3211,-120.4825,0.025600,"Intermediario"
"37.0_15.0","37.0_15.0",37.8168,15.5000,0.094200,"Intermediario"
"21.0_-156.0","21.0_-156.0",21.8900,-155.6600,0.450000,"Intermediario"
"56.0_-7.0","56.0_-7.0",56.4359,-6.5866,0.555522,"Intermediario"
"-21.0_-177.0","-21.0_-177.0",-20.6600,-176.9300,0.047100,"Intermediario"
"-24.0_-179.0","-24.0_-179.0",-23.3800,-178.2100,0.000000,"Intermediario"
"12.0_-139.0","12.0_-139.0",12.3000,-138.6750,0.001452,"Intermediario"
"55.0_-135.0","55.0_-135.0",55.4050,-134.4800,0.006250,"Intermediario"
"-35.0_4.0","-35.0_4.0",-34.1586,4.8587,0.026000,"Intermediario"
"30.0_-69.0","30.0_-69.0",30.3233,-68.5233,0.116667,"Intermediario"
"40.0_41.0","40.0_41.0",40.5934,41.3256,1.112000,"Intermediario"
"54.0_-10.0","54.0_-10.0",54.6434,-9.8060,0.750000,"Intermediario"
"23.0_-59.0","23.0_-59.0",23.5675,-58.6150,0.031750,"Intermediario"
"24.0_-145.0","24.0_-145.0",24.5118,-144.8631,0.550867,"Intermediario"
"32.0_-63.0","32.0_-63.0",32.3975,-62.4350,0.075775,"Intermediario"
"6.0_93.0","6.0_93.0",6.5455,93.6810,0.010900,"Intermediario"
"52.0_-133.0","52.0_-133.0",52.3650,-132.6650,0.003240,"Intermediario"
"15.0_-70.0","15.0_-70.0",15.4929,-69.7171,0.002880,"Intermediario"
"9.0_-159.0","9.0_-159.0",9.4800,-158.8700,0.000000,"Intermediario"
"7.0_-88.0","7.0_-88.0",7.2200,-87.9600,0.023100,"Intermediario"
"43.0_-65.0","43.0_-65.0",43.5124,-64.4784,0.010916,"Intermediario"
"13.0_-76.0","13.0_-76.0",13.0300,-75.5800,0.000000,"Intermediario"
"-28.0_-26.0","-28.0_-26.0",-27.8835,-25.8982,0.010400,"Intermediario"
"40.0_144.0","40.0_144.0",40.1258,144.9701,1.098143,"Intermediario"
"33.0_134.0","33.0_134.0",33.3077,134.5872,1.622346,"Intermediario"
"23.0_-109.0","23.0_-109.0",23.4122,-108.6189,0.001376,"Intermediario"
"6.0_-161.0","6.0_-161.0",6.8000,-160.8750,0.000000,"Intermediario"
"43.0_154.0","43.0_154.0",43.5960,154.4250,0.416060,"Intermediario"
"28.0_131.0","28.0_131.0",28.3409,131.3408,0.643500,"Intermediario"
"-13.0_-150.0","-13.0_-150.0",-12.5900,-149.5300,0.000000,"Intermediario"
"-18.0_1.0","-18.0_1.0",-17.6274,1.8473,0.000000,"Intermediario"
"27.0_-75.0","27.0_-75.0",27.6250,-74.3900,0.046083,"Intermediario"
"16.0_-128.0","16.0_-128.0",16.6300,-127.5400,0.026000,"Intermediario"
"12.0_-58.0","12.0_-58.0",12.5700,-57.9000,0.000000,"Intermediario"
"42.0_-144.0","42.0_-144.0",42.2600,-143.3400,0.016400,"Intermediario"
"25.0_-150.0","25.0_-150.0",25.5686,-149.1358,1.110000,"Intermediario"
"12.0_-160.0","12.0_-160.0",12.3650,-159.4583,0.000353,"Intermediario"
"45.0_-87.0","45.0_-87.0",45.4120,-86.3610,0.135666,"Intermediario"
"24.0_-129.0","24.0_-129.0",24.2205,-128.3530,0.014200,"Intermediario"
"8.0_-145.0","8.0_-145.0",8.3800,-144.6600,0.000000,"Intermediario"
"-10.0_-156.0","-10.0_-156.0",-9.6300,-155.4800,0.000000,"Intermediario"
"31.0_126.0","31.0_126.0",31.9675,126.7028,0.023300,"Intermediario"
"-32.0_-93.0","-32.0_-93.0",-31.5774,-92.3432,0.018000,"Intermediario"
"33.0_-59.0","33.0_-59.0",33.3960,-58.6220,0.030140,"Intermediario"
"-60.0_-51.0","-60.0_-51.0",-59.6409,-50.9165,0.003000,"Intermediario"
"15.0_-147.0","15.0_-147.0",15.6600,-146.4600,0.014800,"Intermediario"
"14.0_-70.0","14.0_-70.0",14.3900,-69.3400,0.000000,"Intermediario"
"51.0_-14.0","51.0_-14.0",51.5535,-13.3488,14.900000,"Intermediario"
"-21.0_98.0","-21.0_98.0",-20.7180,98.6807,0.107700,"Intermediario"
"35.0_-146.0","35.0_-146.0",35.5000,-145.3000,0.138000,"Intermediario"
"42.0_-63.0","42.0_-63.0",42.4071,-62.4614,0.003700,"Intermediario"
"-43.0_152.0","-43.0_152.0",-42.7404,152.8330,0.008660,"Intermediario"
"56.0_-137.0","56.0_-137.0",56.8800,-136.1000,0.000000,"Intermediario"
"3.0_-156.0","3.0_-156.0",3.5850,-155.5000,0.000000,"Intermediario"
"7.0_-164.0","7.0_-164.0",7.7800,-163.9200,0.000000,"Intermediario"
"50.0_-132.0","50.0_-132.0",50.3900,-131.1900,0.000000,"Intermediario"
"-30.0_-24.0","-30.0_-24.0",-29.9658,-23.4819,0.016400,"Intermediario"
"56.0_-5.0","56.0_-5.0",56.1083,-4.8460,0.207846,"Intermediario"
"54.0_-166.0","54.0_-166.0",54.8690,-165.6695,0.086800,"Intermediario"
"34.0_-67.0","34.0_-67.0",34.5220,-66.3910,0.049160,"Intermediario"
"5.0_-127.0","5.0_-127.0",5.5100,-126.5600,0.000000,"Intermediario"
"19.0_-155.0","19.0_-155.0",19.4732,-154.6426,0.008559,"Intermediario"
"36.0_-149.0","36.0_-149.0",36.4178,-148.8748,1.760000,"Intermediario"
"43.0_-71.0","43.0_-71.0",43.1560,-70.2020,0.005560,"Intermediario"
"30.0_-124.0","30.0_-124.0",30.5926,-123.6044,0.041964,"Intermediario"
"29.0_-47.0","29.0_-47.0",29.7322,-46.0428,0.130000,"Intermediario"
"27.0_-147.0","27.0_-147.0",27.3936,-146.5599,1.820667,"Intermediario"
"43.0_141.0","43.0_141.0",43.4176,141.2873,0.372580,"Intermediario"
"34.0_137.0","34.0_137.0",34.4683,137.2226,31.594992,"Intermediario"
"21.0_-62.0","21.0_-62.0",21.4750,-61.1300,0.005400,"Intermediario"
"17.0_-171.0","17.0_-171.0",17.4700,-170.0100,0.001850,"Intermediario"
"-9.0_89.0","-9.0_89.0",-8.5737,89.5838,0.299467,"Intermediario"
"-4.0_-157.0","-4.0_-157.0",-3.8000,-156.5150,0.000000,"Intermediario"
"14.0_-144.0","14.0_-144.0",14.4100,-143.6300,0.000000,"Intermediario"
"-8.0_-121.0","-8.0_-121.0",-7.7300,-120.0600,0.000000,"Intermediario"
"42.0_6.0","42.0_6.0",42.6282,6.3084,1.172400,"Intermediario"
"28.0_-39.0","28.0_-39.0",28.5621,-38.6771,0.156000,"Intermediario"
"33.0_151.0","33.0_151.0",33.2582,151.1831,0.100000,"Intermediario"
"-9.0_-122.0","-9.0_-122.0",-8.2300,-122.0000,0.000000,"Intermediario"
"-3.0_-141.0","-3.0_-141.0",-2.6400,-140.2100,0.000000,"Intermediario"
"70.0_3.0","70.0_3.0",70.3694,3.7309,0.019200,"Intermediario"
"35.0_-133.0","35.0_-133.0",35.8771,-132.5730,0.082200,"Intermediario"
"21.0_-75.0","21.0_-75.0",21.5143,-74.3786,0.005251,"Intermediario"
"41.0_-150.0","41.0_-150.0",41.3100,-149.3300,0.000000,"Intermediario"
"48.0_-123.0","48.0_-123.0",48.2000,-122.9200,0.000000,"Intermediario"
"13.0_-62.0","13.0_-62.0",13.4246,-61.4266,0.002389,"Intermediario"
"27.0_127.0","27.0_127.0",27.3095,127.5158,1.298121,"Intermediario"
"32.0_-139.0","32.0_-139.0",32.1927,-138.6154,1.406400,"Intermediario"
"-24.0_-40.0","-24.0_-40.0",-23.4996,-39.2757,0.046200,"Intermediario"
"31.0_-74.0","31.0_-74.0",31.2500,-73.6460,0.040720,"Intermediario"
"14.0_-131.0","14.0_-131.0",14.3100,-130.6500,0.000000,"Intermediario"
"20.0_119.0","20.0_119.0",20.9969,119.4892,0.047800,"Intermediario"
"22.0_-158.0","22.0_-158.0",22.3920,-157.5060,0.009654,"Intermediario"
"-28.0_-111.0","-28.0_-111.0",-27.0220,-110.9803,0.028000,"Intermediario"
"13.0_-132.0","13.0_-132.0",13.4250,-131.5400,0.000000,"Intermediario"
"39.0_4.0","39.0_4.0",39.8033,4.6083,7.230000,"Intermediario"
"8.0_-158.0","8.0_-158.0",8.5700,-157.4475,0.000186,"Intermediario"
"45.0_-74.0","45.0_-74.0",45.5569,-73.5134,0.948800,"Intermediario"
"-28.0_109.0","-28.0_109.0",-27.9693,109.3647,0.396000,"Intermediario"
"23.0_-65.0","23.0_-65.0",23.3480,-64.8300,0.157460,"Intermediario"
"38.0_-64.0","38.0_-64.0",38.4700,-63.5600,0.026625,"Intermediario"
"37.0_-69.0","37.0_-69.0",37.6850,-68.5000,0.009700,"Intermediario"
"74.0_156.0","74.0_156.0",74.1378,156.1220,0.009000,"Intermediario"
"25.0_-72.0","25.0_-72.0",25.3467,-71.5333,0.012967,"Intermediario"
"59.0_-3.0","59.0_-3.0",59.0260,-2.9560,0.000000,"Intermediario"
"26.0_-166.0","26.0_-166.0",26.2400,-165.5600,0.005320,"Intermediario"
"-5.0_-107.0","-5.0_-107.0",-4.4400,-106.9600,0.000000,"Intermediario"
"76.0_13.0","76.0_13.0",76.5820,13.6629,0.134667,"Intermediario"
"39.0_-154.0","39.0_-154.0",39.7300,-153.3700,0.016800,"Intermediario"
"38.0_-160.0","38.0_-160.0",38.6700,-159.2400,0.070700,"Intermediario"
"53.0_-17.0","53.0_-17.0",53.3373,-16.5466,9.500000,"Intermediario"
"19.0_-111.0","19.0_-111.0",19.3767,-110.4833,0.000720,"Intermediario"
"16.0_-68.0","16.0_-68.0",16.2600,-67.5400,0.000000,"Intermediario"
"29.0_-160.0","29.0_-160.0",29.8500,-159.9400,0.034100,"Intermediario"
"20.0_-130.0","20.0_-130.0",20.5167,-129.4733,0.030267,"Intermediario"
"55.0_-11.0","55.0_-11.0",55.4752,-10.5407,5.833333,"Intermediario"
"29.0_128.0","29.0_128.0",29.8447,128.9985,0.555200,"Intermediario"
"-40.0_163.0","-40.0_163.0",-39.3149,163.5791,0.000875,"Intermediario"
"31.0_-158.0","31.0_-158.0",31.2750,-157.5700,0.039785,"Intermediario"
"4.0_-124.0","4.0_-124.0",4.6400,-123.1600,0.000000,"Intermediario"
"-14.0_-153.0","-14.0_-153.0",-13.6300,-152.6850,0.000000,"Intermediario"
"6.0_-87.0","6.0_-87.0",6.1300,-86.5100,0.002060,"Intermediario"
"35.0_24.0","35.0_24.0",35.6380,24.6720,1.500000,"Intermediario"
"3.0_-130.0","3.0_-130.0",3.5750,-129.6800,0.000000,"Intermediario"
"-15.0_-147.0","-15.0_-147.0",-14.5577,-146.5900,0.002889,"Intermediario"
"18.0_-58.0","18.0_-58.0",18.1400,-57.7150,0.001080,"Intermediario"
"27.0_-62.0","27.0_-62.0",27.7420,-61.5020,0.077400,"Intermediario"
"-16.0_123.0","-16.0_123.0",-15.2025,123.3336,0.001027,"Intermediario"
"9.0_-117.0","9.0_-117.0",9.7600,-116.5600,0.000888,"Intermediario"
"40.0_19.0","40.0_19.0",40.2737,19.2556,1.163333,"Intermediario"
"55.0_-165.0","55.0_-165.0",55.5070,-164.5415,0.045750,"Intermediario"
"42.0_-131.0","42.0_-131.0",42.1963,-130.1732,0.024800,"Intermediario"
"17.0_-105.0","17.0_-105.0",17.4500,-104.2300,0.000000,"Intermediario"
"-10.0_-143.0","-10.0_-143.0",-9.5450,-142.7000,0.002500,"Intermediario"
"18.0_-152.0","18.0_-152.0",18.1200,-151.3200,0.000000,"Intermediario"
"31.0_-61.0","31.0_-61.0",31.6675,-60.3750,0.081400,"Intermediario"
"11.0_-161.0","11.0_-161.0",11.3700,-160.2200,0.001040,"Intermediario"
"18.0_-134.0","18.0_-134.0",18.0300,-133.2600,0.000000,"Intermediario"
"57.0_-4.0","57.0_-4.0",57.7776,-3.5337,0.005114,"Intermediario"
"30.0_131.0","30.0_131.0",30.7025,131.5181,0.097300,"Intermediario"
"22.0_-57.0","22.0_-57.0",22.3000,-56.5200,0.010800,"Intermediario"
"29.0_-125.0","29.0_-125.0",29.7100,-124.5000,0.000292,"Intermediario"
"36.0_-123.0","36.0_-123.0",36.4900,-122.2864,0.006409,"Intermediario"
"30.0_-142.0","30.0_-142.0",30.1542,-141.4417,1.660250,"Intermediario"
"4.0_-155.0","4.0_-155.0",4.5500,-154.5600,0.000000,"Intermediario"
"-7.0_-144.0","-7.0_-144.0",-6.3950,-143.3750,0.000000,"Intermediario"
"46.0_-86.0","46.0_-86.0",46.8487,-85.2473,0.016240,"Intermediario"
"40.0_-69.0","40.0_-69.0",40.6350,-68.5681,0.004734,"Intermediario"
"50.0_-15.0","50.0_-15.0",50.4765,-14.7666,11.500000,"Intermediario"
"14.0_140.0","14.0_140.0",14.3156,140.5955,0.233386,"Intermediario"
"-34.0_-34.0","-34.0_-34.0",-33.4538,-33.1737,0.099800,"Intermediario"
"21.0_-107.0","21.0_-107.0",21.1300,-106.9200,0.003030,"Intermediario"
"17.0_-153.0","17.0_-153.0",17.5500,-152.5450,0.003720,"Intermediario"
"2.0_-122.0","2.0_-122.0",2.8900,-121.4300,0.000000,"Intermediario"
"28.0_-74.0","28.0_-74.0",28.3960,-73.3400,0.003940,"Intermediario"
"-53.0_137.0","-53.0_137.0",-52.3620,137.9405,0.009200,"Intermediario"
"41.0_-64.0","41.0_-64.0",41.7140,-63.6520,0.005132,"Intermediario"
"1.0_-141.0","1.0_-141.0",1.7800,-140.6900,0.000948,"Intermediario"
"33.0_-133.0","33.0_-133.0",33.5167,-132.5367,0.647033,"Intermediario"
"27.0_-116.0","27.0_-116.0",27.5150,-115.5150,0.000270,"Intermediario"
"-4.0_-131.0","-4.0_-131.0",-3.5400,-130.0800,0.000000,"Intermediario"
"49.0_-8.0","49.0_-8.0",49.2513,-7.6504,8.500000,"Intermediario"
"27.0_-57.0","27.0_-57.0",27.4900,-56.7200,0.130000,"Intermediario"
"14.0_-162.0","14.0_-162.0",14.5300,-161.5100,0.000000,"Intermediario"
"-35.0_13.0","-35.0_13.0",-34.9659,13.9320,0.000000,"Intermediario"
"-21.0_174.0","-21.0_174.0",-20.0037,174.9692,0.007580,"Intermediario"
"32.0_-130.0","32.0_-130.0",32.5062,-129.2380,0.136500,"Intermediario"
"28.0_-61.0","28.0_-61.0",28.4620,-60.2240,0.099500,"Intermediario"
"-10.0_-138.0","-10.0_-138.0",-9.1900,-137.4300,0.000000,"Intermediario"
"23.0_-157.0","23.0_-157.0",23.4750,-156.4500,0.007850,"Intermediario"
"33.0_129.0","33.0_129.0",33.4137,129.5512,34.496684,"Intermediario"
"33.0_-120.0","33.0_-120.0",33.5302,-119.4278,0.006340,"Intermediario"
"-26.0_-122.0","-26.0_-122.0",-25.8596,-121.3422,0.008180,"Intermediario"
"15.0_-65.0","15.0_-65.0",15.4811,-64.3600,0.001202,"Intermediario"
"-9.0_-153.0","-9.0_-153.0",-8.5600,-152.2950,0.002400,"Intermediario"
"49.0_-16.0","49.0_-16.0",49.6810,-15.5844,16.250000,"Intermediario"
"-36.0_155.0","-36.0_155.0",-35.6754,155.1225,0.001646,"Intermediario"
"-27.0_-42.0","-27.0_-42.0",-26.4261,-41.0363,0.003940,"Intermediario"
"57.0_-136.0","57.0_-136.0",57.5100,-135.1800,0.000000,"Intermediario"
"36.0_131.0","36.0_131.0",36.2479,131.6298,0.168000,"Intermediario"
"5.0_-158.0","5.0_-158.0",5.4200,-157.0700,0.000000,"Intermediario"
"16.0_-159.0","16.0_-159.0",16.5043,-158.4843,0.000617,"Intermediario"
"36.0_-61.0","36.0_-61.0",36.7125,-60.3325,0.013500,"Intermediario"
"-13.0_92.0","-13.0_92.0",-12.0164,92.0346,0.083200,"Intermediario"
"42.0_-81.0","42.0_-81.0",42.4133,-80.2912,0.648510,"Intermediario"
"38.0_-155.0","38.0_-155.0",38.1600,-154.2900,0.042900,"Intermediario"
"12.0_-80.0","12.0_-80.0",12.7700,-79.8300,0.000000,"Intermediario"
"13.0_-158.0","13.0_-158.0",13.6150,-157.7200,0.000000,"Intermediario"
"-1.0_-152.0","-1.0_-152.0",-0.9800,-151.7400,0.000000,"Intermediario"
"26.0_141.0","26.0_141.0",26.0993,141.0793,0.185000,"Intermediario"
"16.0_-73.0","16.0_-73.0",16.4800,-72.6167,0.006907,"Intermediario"
"7.0_-146.0","7.0_-146.0",7.4100,-145.0400,0.000830,"Intermediario"
"3.0_-161.0","3.0_-161.0",3.2825,-160.3600,0.000270,"Intermediario"
"17.0_-85.0","17.0_-85.0",17.4113,-84.2825,0.003698,"Intermediario"
"-32.0_-27.0","-32.0_-27.0",-31.4843,-26.3197,0.096800,"Intermediario"
"16.0_-86.0","16.0_-86.0",16.4579,-85.6692,0.002990,"Intermediario"
"18.0_-80.0","18.0_-80.0",18.4617,-79.3183,0.004445,"Intermediario"
"12.0_-155.0","12.0_-155.0",12.7300,-154.8800,0.000000,"Intermediario"
"77.0_12.0","77.0_12.0",77.9226,12.4858,0.000000,"Intermediario"
"32.0_-161.0","32.0_-161.0",32.5850,-160.5850,0.057400,"Intermediario"
"26.0_-36.0","26.0_-36.0",26.1100,-35.2600,0.344000,"Intermediario"
"-20.0_174.0","-20.0_174.0",-19.9843,174.9851,0.023133,"Intermediario"
"38.0_-142.0","38.0_-142.0",38.6913,-141.7720,0.072200,"Intermediario"
"0.0_-129.0","0.0_-129.0",0.1800,-128.0900,0.000000,"Intermediario"
"27.0_-129.0","27.0_-129.0",27.7000,-128.7900,0.005420,"Intermediario"
"20.0_-156.0","20.0_-156.0",20.5767,-155.5133,0.001060,"Intermediario"
"-42.0_148.0","-42.0_148.0",-41.8866,148.4764,0.005015,"Intermediario"
"7.0_-120.0","7.0_-120.0",7.1800,-119.1700,0.000000,"Intermediario"
"40.0_-131.0","40.0_-131.0",40.5100,-130.5600,0.000000,"Intermediario"
"-33.0_-79.0","-33.0_-79.0",-32.6500,-78.5600,0.012510,"Intermediario"
"-27.0_-108.0","-27.0_-108.0",-26.8000,-107.1300,0.000206,"Intermediario"
"-34.0_-78.0","-34.0_-78.0",-33.4250,-77.9450,0.033750,"Intermediario"
"76.0_88.0","76.0_88.0",76.1895,88.6255,0.000000,"Intermediario"
"31.0_131.0","31.0_131.0",31.4250,131.4837,6.759980,"Intermediario"
"48.0_-141.0","48.0_-141.0",48.3200,-140.1000,0.000000,"Intermediario"
"-64.0_107.0","-64.0_107.0",-63.4747,107.5246,0.099000,"Intermediario"
"30.0_-155.0","30.0_-155.0",30.1833,-154.5300,0.068033,"Intermediario"
"40.0_-144.0","40.0_-144.0",40.6500,-143.3300,0.003270,"Intermediario"
"-9.0_-140.0","-9.0_-140.0",-8.8067,-139.4900,0.000000,"Intermediario"
"22.0_127.0","22.0_127.0",22.1851,127.9298,0.397000,"Intermediario"
"30.0_157.0","30.0_157.0",30.7313,157.7742,0.029000,"Intermediario"
"30.0_-61.0","30.0_-61.0",30.5313,-60.6240,0.078836,"Intermediario"
"23.0_-113.0","23.0_-113.0",23.6400,-112.3660,0.000528,"Intermediario"
"-23.0_102.0","-23.0_102.0",-22.4730,102.5353,0.041800,"Intermediario"
"21.0_-57.0","21.0_-57.0",21.6800,-56.7000,0.004320,"Intermediario"
"25.0_-176.0","25.0_-176.0",25.9600,-175.6900,0.011200,"Intermediario"
"-30.0_-19.0","-30.0_-19.0",-29.1203,-18.5112,0.128000,"Intermediario"
"34.0_-170.0","34.0_-170.0",34.3688,-169.1825,0.058000,"Intermediario"
"17.0_-72.0","17.0_-72.0",17.1700,-71.6425,0.004325,"Intermediario"
"-19.0_176.0","-19.0_176.0",-18.5741,176.4948,0.049650,"Intermediario"
"-27.0_107.0","-27.0_107.0",-26.3628,107.6017,0.013900,"Intermediario"
"44.0_140.0","44.0_140.0",44.5554,140.3124,13.571000,"Intermediario"
"13.0_-114.0","13.0_-114.0",13.2533,-113.4967,0.057340,"Intermediario"
"48.0_-17.0","48.0_-17.0",48.6928,-16.1646,10.928333,"Intermediario"
"16.0_-115.0","16.0_-115.0",16.6500,-114.7900,0.011880,"Intermediario"
"-66.0_158.0","-66.0_158.0",-65.9730,158.9910,0.009300,"Intermediario"
"41.0_18.0","41.0_18.0",41.3459,18.5784,0.726667,"Intermediario"
"26.0_-148.0","26.0_-148.0",26.6001,-147.4020,0.765500,"Intermediario"
"18.0_132.0","18.0_132.0",18.5320,132.6815,0.125000,"Intermediario"
"39.0_-136.0","39.0_-136.0",39.5300,-135.3050,0.279000,"Intermediario"
"10.0_-136.0","10.0_-136.0",10.0600,-135.8500,0.000000,"Intermediario"
"-65.0_-63.0","-65.0_-63.0",-64.8250,-62.8350,0.002240,"Intermediario"
"39.0_-66.0","39.0_-66.0",39.3929,-65.6214,0.008671,"Intermediario"
"24.0_-82.0","24.0_-82.0",24.2410,-81.6910,0.008868,"Intermediario"
"-6.0_-145.0","-6.0_-145.0",-5.4400,-144.6000,0.001225,"Intermediario"
"37.0_143.0","37.0_143.0",37.2564,143.1638,0.171640,"Intermediario"
"-19.0_94.0","-19.0_94.0",-18.5007,94.7851,0.019100,"Intermediario"
"-22.0_102.0","-22.0_102.0",-21.9105,102.4007,0.239000,"Intermediario"
